g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
8,20,8,4,19,600,,10,0.009,0.006,19,4635,7
8,20,8,5,19,600,,13,0.014,0.012,28,7715,6
8,20,8,6,19,600,,14,0.006,0.004,8,856,7
8,20,8,7,19,600,,14,0.008,0.006,40,2559,5
8,20,8,8,19,600,,13,0.009,0.007,18,1174,8
8,20,9,1,19,600,,12,0.010,0.008,31,5356,9
8,20,9,2,19,600,,11,0.004,0.002,10,1053,9
8,20,9,3,19,600,,10,0.050,0.047,153,33335,5
8,20,9,4,19,600,,12,0.071,0.069,277,48749,6
8,20,9,5,19,600,,13,0.636,0.633,2076,417003,5
8,20,9,6,19,600,,14,0.021,0.014,118,6164,7
8,20,9,7,19,600,,12,0.021,0.018,91,8706,9
8,20,9,8,19,600,,13,0.023,0.020,127,9843,7
8,20,9,9,19,600,,12,0.018,0.015,92,4078,9
8,20,10,1,19,600,,9,0.004,0.001,5,597,5
8,20,10,2,19,600,,16,0.006,0.004,6,2234,6
8,20,10,3,19,600,,11,0.007,0.005,15,2688,4
8,20,10,4,19,600,,10,0.018,0.016,52,9134,17
8,20,10,5,19,600,,11,0.172,0.170,509,112954,7
8,20,10,6,19,600,,9,0.010,0.007,52,3240,4
8,20,10,7,19,600,,13,0.034,0.032,99,17470,9
8,20,10,8,19,600,,12,0.063,0.060,331,31297,9
8,20,10,9,19,600,,15,0.025,0.022,130,6412,9
8,20,10,10,19,600,,12,0.025,0.022,147,5629,10
