g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
8,10,9,8,16,600,,9,0.009,0.006,16,1088,8
8,10,9,9,16,600,,13,0.016,0.013,69,3326,9
8,10,10,1,16,600,,11,0.055,0.052,84,37586,10
8,10,10,2,16,600,,11,0.009,0.006,32,3359,14
8,10,10,3,16,600,,7,0.005,0.002,7,673,7
8,10,10,4,16,600,,13,0.065,0.062,244,41323,6
8,10,10,5,16,600,,17,26.147,26.144,46701,17096607,5
8,10,10,6,16,600,,10,0.272,0.003,6,569,6
8,10,10,7,16,600,,12,0.010,0.007,28,2453,7
8,10,10,8,16,600,,12,0.030,0.027,132,12497,8
8,10,10,9,16,600,,9,0.023,0.020,147,6210,11
8,10,10,10,16,600,,12,0.087,0.084,706,30867,10
8,20,1,1,16,600,Unsolvable,,0.003,0.000,0,0,0
8,20,2,1,16,600,,2,0.002,0.000,1,6,1
8,20,2,2,16,600,,14,0.003,0.000,4,165,2
8,20,3,1,16,600,,18,0.003,0.001,2,699,2
8,20,3,2,16,600,,10,0.004,0.001,7,790,2
8,20,3,3,16,600,,14,0.003,0.000,1,25,1
8,20,4,1,16,600,,0,0.000,0.000,0,0,0
8,20,4,2,16,600,,14,0.003,0.000,2,123,2
8,20,4,3,16,600,,14,0.003,0.000,2,168,2
8,20,4,4,16,600,,13,0.003,0.001,4,620,4
8,20,5,1,16,600,Unsolvable,,0.003,0.000,0,2,1
8,20,5,2,16,600,,15,0.004,0.002,11,824,10
8,20,5,3,16,600,,12,0.006,0.003,8,1805,7
8,20,5,4,16,600,,8,0.003,0.000,1,38,1
8,20,5,5,16,600,,15,0.008,0.005,31,2916,4
8,20,6,1,16,600,,10,0.003,0.001,2,303,2
8,20,6,2,16,600,,9,0.003,0.000,2,206,2
8,20,6,3,16,600,,10,0.003,0.001,3,266,3
8,20,6,4,16,600,,6,0.004,0.001,7,335,6
8,20,6,5,16,600,,11,0.003,0.000,1,51,1
8,20,6,6,16,600,,11,0.006,0.004,35,1507,6
8,20,7,1,16,600,,4,0.003,0.000,1,18,1
8,20,7,2,16,600,,4,0.003,0.001,7,229,7
8,20,7,3,16,600,,10,0.003,0.000,1,42,1
8,20,7,4,16,600,,14,0.021,0.019,71,12610,5
8,20,7,5,16,600,,19,0.045,0.042,84,31718,5
8,20,7,6,16,600,,8,0.006,0.003,14,1244,5
8,20,7,7,16,600,,13,0.013,0.011,128,4644,7
8,20,8,1,16,600,,3,0.003,0.000,1,19,1
8,20,8,2,16,600,,7,0.002,0.000,1,23,1
8,20,8,3,16,600,,14,0.025,0.023,73,16554,6
8,20,8,4,16,600,,14,0.008,0.005,27,3195,4
8,20,8,5,16,600,,16,0.014,0.011,28,7521,6
8,20,8,6,16,600,,12,0.031,0.029,157,18852,6
8,20,8,7,16,600,,11,0.007,0.004,6,619,6
8,20,8,8,16,600,,18,0.169,0.166,1118,84116,8
8,20,9,1,16,600,,8,0.004,0.001,7,752,7
8,20,9,2,16,600,,6,0.003,0.000,2,106,2
8,20,9,3,16,600,,14,0.018,0.016,38,11493,2
8,20,9,4,16,600,,12,0.010,0.008,39,4006,10
